"","Time_Step","B_CL2_VAL_prob","B_TURB_VAL_prob","B_PH_VAL_prob","B_TOC_VAL_prob","B_COND_VAL_prob","B_TEMP_VAL_prob","B_PRES_OP_prob","B_PLNT_PRES_OP_prob","B_PLNT_PH_VAL_prob","B_PLNT_TURB_VAL_prob","B_PLNT_FLOW_OP_prob","B_PLNT_CL2_VAL_prob","Event_Column"
"523","02/28/2006 06:00:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,1,0,5.69080471635175e-09,7.18846414742291e-05,0,0.000425937650558983,1
"524","02/28/2006 06:20:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,0,0,5.69080471635175e-09,0.000100323098814359,0,0.000425937650558983,1
"525","02/28/2006 06:40:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,5.69080471635175e-09,0.000130982356689624,0,0.000594443877432016,1
"526","02/28/2006 07:00:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,5.69080471635175e-09,0.000140012163228453,0,0.000594443877432016,1
"527","02/28/2006 07:20:00",0,1,4.62842807935626e-06,1.99745775475435e-11,0,0,0,0,5.69080471635175e-09,7.18846414742291e-05,0,0.000156693704861488,1
"528","02/28/2006 07:40:00",0,1,3.3164136375996e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,4.07763978138576e-09,6.50439133880187e-05,0,0.000305197662977763,1
"529","02/28/2006 08:00:00",0,1,3.3164136375996e-06,1.99745775475435e-11,0,0,0,0,4.07763978138576e-09,6.50439133880187e-05,0,0.000305197662977763,1
"530","02/28/2006 08:20:00",0,1,3.3164136375996e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,4.07763978138576e-09,6.50439133880187e-05,0,0.000425937650558983,1
"531","02/28/2006 08:40:00",0,1,3.3164136375996e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,4.07763978138576e-09,5.50584839983381e-05,0,0.000425937650558983,1
"532","02/28/2006 09:00:00",0,1,3.3164136375996e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,5.15075963656297e-05,0,0.000305197662977763,1
"533","02/28/2006 09:20:00",0,1,4.62842807935626e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,4.36002390166168e-05,0,0.000218683681437515,1
"534","02/28/2006 09:40:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,4.07883281490218e-05,0,0.00161586599006225,1
"535","02/28/2006 10:00:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.09353001601187e-09,4.2170853161716e-05,0,0.00115781857557096,1
"536","02/28/2006 10:20:00",0,1,9.0149469267331e-06,1.99745775475435e-11,0,0,0,0,2.09353001601187e-09,4.81857161822585e-05,0,0.000829613261360551,1
"537","02/28/2006 10:40:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,0,0,2.09353001601187e-09,5.69246975633542e-05,0,0.000594443877432016,1
"538","02/28/2006 11:00:00",0,1,9.0149469267331e-06,1.99745775475435e-11,0,0,0,0,1.50007983812372e-09,5.69246975633542e-05,0,0.000594443877432016,1
"539","02/28/2006 11:20:00",0,1,9.0149469267331e-06,1.99745775475435e-11,0,0,0,0,1.50007983812372e-09,5.15075963656297e-05,0,0.000425937650558983,1
"540","02/28/2006 11:40:00",0,1,1.25813719424883e-05,1.99745775475435e-11,0,0,0,0,1.50007983812372e-09,5.15075963656297e-05,0,0.000305197662977763,1
"541","02/28/2006 12:00:00",0,1,1.75587190075488e-05,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,5.15075963656297e-05,0,0.000305197662977763,1
"542","02/28/2006 12:20:00",0,1,1.25813719424883e-05,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,4.5078074067284e-05,0,0.000305197662977763,1
"543","02/28/2006 12:40:00",0,1,1.25813719424883e-05,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,4.66060005047675e-05,0,0.000156693704861488,1
"544","02/28/2006 13:00:00",0,0.83622719297598,1.25813719424883e-05,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,4.81857161822585e-05,0,0.000156693704861488,0
"545","02/28/2006 13:20:00",0,1,9.0149469267331e-06,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,5.50584839983381e-05,0,0.000112275945703066,1
"546","02/28/2006 13:40:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,5.88541666489695e-05,0,8.04492305205295e-05,1
"547","02/28/2006 14:00:00",0,1,6.459491736166e-06,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,5.32534521913153e-05,0,0.000112275945703066,1
"548","02/28/2006 14:20:00",0,0.260119995207568,6.459491736166e-06,1.99745775475435e-11,0,0,0,0,1.07485420564046e-09,4.5078074067284e-05,0,0.000156693704861488,0
"549","02/28/2006 14:40:00",0,1,1.25813719424883e-05,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,3.94511276975429e-05,0,0.000218683681437515,1
"550","02/28/2006 15:00:00",0,1,1.75587190075488e-05,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,3.69068055283694e-05,0,0.000156693704861488,1
"551","02/28/2006 15:20:00",0,1,2.45051664155005e-05,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,4.07883281490218e-05,0,8.04492305205295e-05,1
"552","02/28/2006 15:40:00",0,0.378605059808241,2.45051664155005e-05,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,4.66060005047675e-05,0,0.000156693704861488,0
"553","02/28/2006 16:00:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,9.54046484813453e-07,0,7.70166708186082e-10,3.56968565243809e-05,0,0.000156693704861488,1
"554","02/28/2006 16:20:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,9.54046484813453e-07,0,7.70166708186082e-10,4.2170853161716e-05,0,0.000112275945703066,1
"555","02/28/2006 16:40:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,9.54046484813453e-07,0,7.70166708186082e-10,4.5078074067284e-05,0,5.76443925794923e-05,1
"556","02/28/2006 17:00:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,5.69246975633542e-05,0,4.1304012162291e-05,1
"557","02/28/2006 17:20:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,6.72485842156956e-05,0,4.1304012162291e-05,1
"558","02/28/2006 17:40:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,1.07485420564046e-09,7.68403043744925e-05,0,4.1304012162291e-05,1
"559","02/28/2006 18:00:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,9.54046484813453e-07,1,1.07485420564046e-09,8.21376062433155e-05,0,5.76443925794923e-05,1
"560","02/28/2006 18:20:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,0,1,1.07485420564046e-09,9.07760937005619e-05,0,8.04492305205295e-05,1
"561","02/28/2006 18:40:00",0,1,2.45051664155005e-05,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.07485420564046e-09,0.000103723561636682,0,8.04492305205295e-05,1
"562","02/28/2006 19:00:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.50007983812372e-09,0.000130982356689624,0,0.000112275945703066,1
"563","02/28/2006 19:20:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,1.50007983812372e-09,0.000144757891394343,0,8.04492305205295e-05,1
"564","02/28/2006 19:40:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,1.50007983812372e-09,0.000182800604463074,0,8.04492305205295e-05,1
"565","02/28/2006 20:00:00",0,0.429065872497424,2.45051664155005e-05,1.99745775475435e-11,0,0,0,0,2.09353001601187e-09,0.000144757891394343,0,8.04492305205295e-05,0
"566","02/28/2006 20:20:00",0,1,2.45051664155005e-05,1.99745775475435e-11,0,0,0,0,2.09353001601187e-09,0.000144757891394343,0,5.76443925794923e-05,1
"567","02/28/2006 20:40:00",0,0.307343346475274,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,2.92175661442684e-09,0.000144757891394343,0,8.04492305205295e-05,0
"568","02/28/2006 21:00:00",0,0.5285506004329,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,2.92175661442684e-09,0.000182800604463074,0,2.95956179665602e-05,0
"569","02/28/2006 21:20:00",0,0.707740759394802,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,4.07763978138576e-09,0.000195402714664783,0,8.04492305205295e-05,0
"570","02/28/2006 21:40:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,4.07763978138576e-09,0.00023084103167148,0,0.000112275945703066,1
"571","02/28/2006 22:00:00",0,1,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,5.69080471635175e-09,0.000223273162484494,0,0.000112275945703066,1
"572","02/28/2006 22:20:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,5.69080471635175e-09,0.0001710112423432,0,0.000218683681437515,1
"573","02/28/2006 22:40:00",0,0.737881679023188,3.41997147282891e-05,1.99745775475435e-11,0,0,0,0,5.69080471635175e-09,0.000215953397560531,0,0.000112275945703066,0
"574","02/28/2006 23:00:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,7.94215782029539e-09,0.000140012163228453,0,0.000112275945703066,1
"575","02/28/2006 23:20:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,7.94215782029539e-09,0.00023084103167148,0,0.000218683681437515,1
"576","02/28/2006 23:40:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,1.10841741340906e-08,0.000159982211730969,0,0.000156693704861488,1
"577","03/01/2006 00:00:00",0,0.466389765570975,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,1.10841741340906e-08,0.0001710112423432,0,0.000156693704861488,0
"578","03/01/2006 00:20:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,1.10841741340906e-08,0.000420619783709997,0,0.000218683681437515,1
"579","03/01/2006 00:40:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,1.10841741340906e-08,0.000480613124917983,0,0.000112275945703066,1
"580","03/01/2006 01:00:00",0,0.178715022828948,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,1.54692111342669e-08,0.000531159648504809,0,0.000112275945703066,0
"581","03/01/2006 01:20:00",0,0.348306335838412,6.66119485706052e-05,1.99745775475435e-11,0,0,0,0,1.54692111342669e-08,0.000587022196382736,0,8.04492305205295e-05,0
"582","03/01/2006 01:40:00",0,0.551060256625099,6.66119485706052e-05,1.99745775475435e-11,0,0,0,0,1.54692111342669e-08,0.000905417321104385,0,8.04492305205295e-05,0
"583","03/01/2006 02:00:00",0,1,6.66119485706052e-05,1.99745775475435e-11,0,0,0,0,2.15890232357907e-08,0.000905417321104385,0,5.76443925794923e-05,1
"584","03/01/2006 02:20:00",0,1,9.29644630842663e-05,1.99745775475435e-11,0,0,0,0,2.15890232357907e-08,0.000936106543980353,0,2.12061869288016e-05,1
"585","03/01/2006 02:40:00",0,1,9.29644630842663e-05,1.99745775475435e-11,0,0,0,0,2.15890232357907e-08,0.00118211753731101,0,2.12061869288016e-05,1
"586","03/01/2006 03:00:00",0,1,9.29644630842663e-05,1.99745775475435e-11,0,0,0,0,2.15890232357907e-08,0.00118211753731101,0,1.51948969123739e-05,1
"587","03/01/2006 03:20:00",0,1,0.000129742359771923,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.54692111342669e-08,0.00100064089200647,0,1.51948969123739e-05,1
"588","03/01/2006 03:40:00",0,1,0.000129742359771923,1.99745775475435e-11,0,0,0,0,1.10841741340906e-08,0.00106962418027556,0,2.95956179665602e-05,1
"589","03/01/2006 04:00:00",0,1,0.000129742359771923,1.99745775475435e-11,0,0,0,0,7.94215782029539e-09,0.000875734210627477,0,4.1304012162291e-05,1
"590","03/01/2006 04:20:00",0,1,0.000129742359771923,1.99745775475435e-11,0,0,0,8.55981951985996e-14,7.94215782029539e-09,0.000819255471073088,0,8.04492305205295e-05,1
"591","03/01/2006 04:40:00",0,1,0.000129742359771923,1.99745775475435e-11,0,0,1,8.55981951985996e-14,5.69080471635175e-09,0.000741293005157573,0,8.04492305205295e-05,1
"592","03/01/2006 05:00:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,1,8.55981951985996e-14,5.69080471635175e-09,0.000648759859707138,0,0.000305197662977763,1
"593","03/01/2006 05:20:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,1,0,4.07763978138576e-09,0.000627490981655154,0,0.000305197662977763,1
"594","03/01/2006 05:40:00",0,1,0.000352676298949417,1.99745775475435e-11,0,0,1,8.55981951985996e-14,4.07763978138576e-09,0.000549163365084704,0,0.000218683681437515,1
"595","03/01/2006 06:00:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,9.54046484813453e-07,0,4.07763978138576e-09,0.00051374616396016,0,0.000425937650558983,1
"596","03/01/2006 06:20:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,9.54046484813453e-07,0,4.07763978138576e-09,0.000693484784279996,0,0.00161586599006225,1
"597","03/01/2006 06:40:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,0.00118211753731101,0,0.00115781857557096,1
"598","03/01/2006 07:00:00",0,1,0.000181070049357746,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,0.000766419215714298,0,0.000594443877432016,1
"599","03/01/2006 07:20:00",0,1,0.000181070049357746,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,0.000480613124917983,0,0.000829613261360551,1
"600","03/01/2006 07:40:00",0,1,0.000129742359771923,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,0.000368115212164621,0,0.000829613261360551,1
"601","03/01/2006 08:00:00",0,1,0.000181070049357746,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.92175661442684e-09,0.00031160279975162,0,0.00115781857557096,1
"602","03/01/2006 08:20:00",0,1,0.000181070049357746,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.09353001601187e-09,0.000281949872779963,0,0.00115781857557096,1
"603","03/01/2006 08:40:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.09353001601187e-09,0.000246755005964605,0,0.00115781857557096,1
"604","03/01/2006 09:00:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.09353001601187e-09,0.000246755005964605,0,0.00161586599006225,1
"605","03/01/2006 09:20:00",0,1,0.000352676298949417,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.09353001601187e-09,0.00025511879490181,0,0.00225512265300498,1
"606","03/01/2006 09:40:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,1,8.55981951985996e-14,2.09353001601187e-09,0.00025511879490181,0,0.00314727719462682,1
"607","03/01/2006 10:00:00",0,1,0.000686919632936989,1.99745775475435e-11,0,0,1,0,2.09353001601187e-09,0.000322164612020281,0,0.00613005892860974,1
"608","03/01/2006 10:20:00",0,1,0.000686919632936989,1.99745775475435e-11,0,0,1,1,2.09353001601187e-09,0.00023084103167148,0,0.00225512265300498,1
"609","03/01/2006 10:40:00",0,1,0.000958673574762425,1.99745775475435e-11,0,0,1,8.55981951985996e-14,2.09353001601187e-09,1,0,0.00115781857557096,1
"610","03/01/2006 11:00:00",0,1,0.000958673574762425,1.99745775475435e-11,0,0,1,8.55981951985996e-14,1.50007983812372e-09,0.000766419215714298,0,0.00225512265300498,1
"611","03/01/2006 11:20:00",0,1,0.000686919632936989,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,1.07485420564046e-09,0.000670749648794988,0,0.00613005892860974,1
"612","03/01/2006 11:40:00",0,1,0.000958673574762425,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.07485420564046e-09,0.000587022196382736,0,0.00855518640727759,1
"613","03/01/2006 12:00:00",0,1,0.000958673574762425,1.99745775475435e-11,0,0,0,8.55981951985996e-14,7.70166708186082e-10,0.000531159648504809,0,0.00855518640727759,1
"614","03/01/2006 12:20:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,8.55981951985996e-14,7.70166708186082e-10,0.000464856752523612,0,0.0119397244489241,1
"615","03/01/2006 12:40:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,8.55981951985996e-14,7.70166708186082e-10,0.000420619783709997,0,0.0166632277930227,1
"616","03/01/2006 13:00:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,8.55981951985996e-14,7.70166708186082e-10,0.000344374352276411,0,0.0119397244489241,1
"617","03/01/2006 13:20:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,8.55981951985996e-14,5.51848566843205e-10,0.000344374352276411,0,0.00855518640727759,1
"618","03/01/2006 13:40:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,0,8.55981951985996e-14,5.51848566843205e-10,0.000344374352276411,0,0.00613005892860974,1
"619","03/01/2006 14:00:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,0,8.55981951985996e-14,3.95416699383588e-10,0.000356046960037992,0,0.00855518640727759,1
"620","03/01/2006 14:20:00",0,1,0.000352676298949417,1.99745775475435e-11,0,0,0,8.55981951985996e-14,3.95416699383588e-10,0.00100064089200647,0,0.0166632277930227,1
"621","03/01/2006 14:40:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,0,8.55981951985996e-14,3.95416699383588e-10,0.000434876739024981,0,0.0232554077499827,1
"622","03/01/2006 15:00:00",0,1,0.000686919632936989,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.8332847179513e-10,0.00033308441811486,0,0.0632147523001824,1
"623","03/01/2006 15:20:00",0,1,0.000686919632936989,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.8332847179513e-10,0.00031160279975162,0,0.0882232937588759,1
"624","03/01/2006 15:40:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,0,8.55981951985996e-14,2.03013716948419e-10,0.00031160279975162,0,0.334689877096251,1
"625","03/01/2006 16:00:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.03013716948419e-10,0.00023084103167148,0,0.239815776271552,1
"626","03/01/2006 16:20:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,1,8.55981951985996e-14,2.03013716948419e-10,0.000263766075414451,0,0.909781411079911,1
"627","03/01/2006 16:40:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,1.45465639533882e-10,0.000208873603074311,0,1,1
"628","03/01/2006 17:00:00",0,1,0.000686919632936989,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,1.45465639533882e-10,0.000188996651701689,0,1,1
"629","03/01/2006 17:20:00",0,1,0.000686919632936989,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,0.0001710112423432,0,1,1
"630","03/01/2006 17:40:00",0,1,0.000958673574762425,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,0.000182800604463074,0,1,1
"631","03/01/2006 18:00:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,0.000154737370976932,0,1,1
"632","03/01/2006 18:20:00",0,1,0.00186724115582448,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,0.000126688244269202,0,1,1
"633","03/01/2006 18:40:00",0,0.651102208600047,0.00186724115582448,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,0.000100323098814359,0,1,1
"634","03/01/2006 19:00:00",0,1,0.00186724115582448,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,8.78000993660422e-05,0,0.0882232937588759,1
"635","03/01/2006 19:20:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,7.68403043744925e-05,0,1.05579387843502e-06,1
"636","03/01/2006 19:40:00",0,1,0.00186724115582448,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,6.50439133880187e-05,0,1.47347905510298e-06,1
"637","03/01/2006 20:00:00",0,0.988039630316681,0.00186724115582448,1.99745775475435e-11,0,0,0,0,1.45465639533882e-10,5.32534521913153e-05,0,1.47347905510298e-06,0
"638","03/01/2006 20:20:00",0,1,0.00186724115582448,1.99745775475435e-11,0,0,0,8.55981951985996e-14,1.45465639533882e-10,4.81857161822585e-05,0,2.86994531439877e-06,1
"639","03/01/2006 20:40:00",0,1,0.00260594495770072,1.99745775475435e-11,0,0,0,0,2.03013716948419e-10,4.81857161822585e-05,0,2.86994531439877e-06,1
"640","03/01/2006 21:00:00",0,1,0.00363688916205751,1.99745775475435e-11,0,0,0,0,2.03013716948419e-10,3.94511276975429e-05,0,4.00533134004011e-06,1
"641","03/01/2006 21:20:00",0,1,0.00507568770322853,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.03013716948419e-10,4.07883281490218e-05,0,5.58989018473177e-06,1
"642","03/01/2006 21:40:00",0,1,0.00507568770322853,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.03013716948419e-10,3.56968565243809e-05,0,7.80132019673196e-06,1
"643","03/01/2006 22:00:00",0,1,0.00708369282448229,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.8332847179513e-10,3.12409364038313e-05,0,1.51948969123739e-05,1
"644","03/01/2006 22:20:00",0,1,0.00708369282448229,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.8332847179513e-10,3.22998514895589e-05,0,2.12061869288016e-05,1
"645","03/01/2006 22:40:00",0,1,0.00708369282448229,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.8332847179513e-10,3.12409364038313e-05,0,1.0887619398714e-05,1
"646","03/01/2006 23:00:00",0,1,0.00708369282448229,1.99745775475435e-11,0,0,0,8.55981951985996e-14,2.8332847179513e-10,2.73412340026091e-05,0,1.51948969123739e-05,1
"647","03/01/2006 23:20:00",0,1,0.00507568770322853,1.99745775475435e-11,0,0,0,8.55981951985996e-14,2.8332847179513e-10,3.02167366840189e-05,0,4.1304012162291e-05,1
"648","03/01/2006 23:40:00",0,1,0.00708369282448229,1.99745775475435e-11,0,0,0,8.55981951985996e-14,3.95416699383588e-10,3.45265743669776e-05,0,2.12061869288016e-05,1
"649","03/02/2006 00:00:00",0,1,0.00507568770322853,1.99745775475435e-11,0,0,0,8.55981951985996e-14,3.95416699383588e-10,3.94511276975429e-05,0,2.12061869288016e-05,1
"650","03/02/2006 00:20:00",0,1,0.00363688916205751,1.99745775475435e-11,0,0,0,0,5.51848566843205e-10,3.69068055283694e-05,0,1.0887619398714e-05,1
"651","03/02/2006 00:40:00",0,0.947680282830973,0.00186724115582448,1.99745775475435e-11,0,0,0,0,5.51848566843205e-10,4.98189765020252e-05,0,4.00533134004011e-06,0
"652","03/02/2006 01:00:00",0,1,0.00186724115582448,1.99745775475435e-11,0,0,0,8.55981951985996e-14,7.70166708186082e-10,5.88541666489695e-05,0,2.86994531439877e-06,1
"653","03/02/2006 01:20:00",0,1,0.00186724115582448,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,6.50439133880187e-05,0,1.47347905510298e-06,1
"654","03/02/2006 01:40:00",0,0.769306225493726,0.00133793675254024,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,6.95279826112838e-05,0,5.4206265132084e-07,0
"655","03/02/2006 02:00:00",0,0.908969530077188,0.00133793675254024,1.99745775475435e-11,0,0,0,0,7.70166708186082e-10,8.78000993660422e-05,0,1.02382410105406e-07,0
"656","03/02/2006 02:20:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,0,5.51848566843205e-10,0.000107239283532401,0,2.69877102887506e-08,1
"657","03/02/2006 02:40:00",0,0.394728908162458,0.000958673574762425,1.99745775475435e-11,0,0,0,0,5.51848566843205e-10,0.000126688244269202,0,7.11388314922345e-09,0
"658","03/02/2006 03:00:00",0,1,0.000958673574762425,1.99745775475435e-11,0,0,0,0,5.51848566843205e-10,0.000122534909599015,0,3.65238939092905e-09,1
"659","03/02/2006 03:20:00",0,0.769306225493726,0.000958673574762425,1.99745775475435e-11,0,0,0,0,5.51848566843205e-10,0.000107239283532401,0,2.61705135340407e-09,0
"660","03/02/2006 03:40:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,0,3.95416699383588e-10,0.000122534909599015,0,1.34363897785761e-09,1
"661","03/02/2006 04:00:00",0,1,0.00133793675254024,1.99745775475435e-11,0,0,0,8.55981951985996e-14,3.95416699383588e-10,0.000103723561636682,0,6.89847290402668e-10,1
"662","03/02/2006 04:20:00",0,0.908969530077188,0.000958673574762425,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,3.95416699383588e-10,9.70341164234778e-05,0,4.94297158759593e-10,0
"663","03/02/2006 04:40:00",0,1,0.000492199424847239,1.99745775475435e-11,0,0,1,1,3.95416699383588e-10,0.000107239283532401,0,1.81841763868817e-10,1
"664","03/02/2006 05:00:00",0,0.294789015113241,0.000352676298949417,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,3.95416699383588e-10,8.78000993660422e-05,0,3.43455264228965e-11,0
"665","03/02/2006 05:20:00",0,1,0.000252703610694516,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,2.8332847179513e-10,7.94448152136029e-05,0,4.79329909097714e-11,1
"666","03/02/2006 05:40:00",0,0.249494638741655,0.000181070049357746,1.99745775475435e-11,0,0,0,0,2.8332847179513e-10,7.18846414742291e-05,0,1.76335612778189e-11,0
"667","03/02/2006 06:00:00",0,0.624506048406372,0.000181070049357746,1.99745775475435e-11,0,0,0,0,2.8332847179513e-10,6.95279826112838e-05,0,9.05331365430584e-12,0
"668","03/02/2006 06:20:00",0,0.429065872497424,0.000129742359771923,1.99745775475435e-11,0,0,0,0,2.8332847179513e-10,5.32534521913153e-05,0,9.05331365430584e-12,0
"669","03/02/2006 06:40:00",0,1,9.29644630842663e-05,1.99745775475435e-11,0,0,0,0,2.8332847179513e-10,5.15075963656297e-05,0,4.64817073719814e-12,1
"670","03/02/2006 07:00:00",0,1,6.66119485706052e-05,1.99745775475435e-11,0,0,0,0,2.03013716948419e-10,4.66060005047675e-05,0,2.38642439143177e-12,1
"671","03/02/2006 07:20:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,1.45465639533882e-10,3.69068055283694e-05,0,1.70996550252767e-12,1
"672","03/02/2006 07:40:00",0,0.624506048406372,4.77295468092054e-05,1.99745775475435e-11,0,0,0,0,1.45465639533882e-10,3.69068055283694e-05,0,8.77964367873574e-13,0
"673","03/02/2006 08:00:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,9.54046484813453e-07,8.55981951985996e-14,1.04230735153976e-10,3.12409364038313e-05,0,4.50750547997814e-13,1
"674","03/02/2006 08:20:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,1,8.55981951985996e-14,7.46845918442318e-11,3.02167366840189e-05,0,3.22963877863458e-13,1
"675","03/02/2006 08:40:00",0,1,4.77295468092054e-05,1.99745775475435e-11,0,0,1,8.55981951985996e-14,7.46845918442318e-11,2.82679682327425e-05,0,1.18793863634892e-13,1
